song_id,description,episode_id,tvshow_id
20220,15-year-old Marshall writes a note to 30-year-old Marshall. (8:50),tt1553522,tt0460649
20219,"(0:18) Near the end, Ted tells the second greatest love story he has ever heard. (18:03)",tt1553522,tt0460649
20221,"the perfect time for the ""last cigarette ever"" (18:40)",tt1559709,tt0460649
61794,Robin tends bar to prove her circumstantial hotness theory,tt1570154,tt0460649
35869,Barney finds a suit in the bathroom to wear. (10:25),tt1570154,tt0460649
59167,Broadway Musical scene as the cast dances and sings in the streets of Manhattan (18:02),tt1570154,tt0460649
20223,"Marshall puttin’ nothing but wood in the 50 hole at skeeball, or just another night for big fudge",tt1570155,tt0460649
150665,When Ted's student say they have to drink and it starts with a dramatic symphony. (18:07),tt1570155,tt0460649
20224,Ted helps Barney check the scouting report.,tt1576524,tt0460649
20239,Night 5 intro and a beer for Ted,tt1576524,tt0460649
20225,"Robin cleans & tells Ted to go meet his ""future wife""",tt1589779,tt0460649
20226,Ted and Robin drink together on the couch (19:12),tt1589779,tt0460649
20240,the ring-tone on Barney’s phone.,tt1589779,tt0460649
20227,Marshall waits in the snow to tell Lisa how he feels in song,tt1595724,tt0460649
167391,Marshall on Lisa's front steps in the snow (04:17),tt1595724,tt0460649
289522,.,tt1609315,tt0460649
44658,.,tt1609315,tt0460649
25744,When Marshall is trying to describe how many girls Barney has been sleeping with while they are in MacLaren's,tt1609315,tt0460649
25745,When Ted tells Robin about Barney's date with Jennifer Lopez (Anita),tt1609315,tt0460649
20228,French rap song that plays during the plane fight and France Trip (10:27),tt1610780,tt0460649
20229,"""You’ll never believe what happened..the monkey gets loose."" (20:39)",tt1624286,tt0460649
44409,Clint sings this song to Ted's mother Virginia at their wedding,tt1631001,tt0460649
947,Barney is in the car with Ted’s mom. (15:20),tt1631001,tt0460649
20230,17:10 - Everyone destroys the wall in Ted's recently purchased home,tt1631001,tt0460649
20465,closing scene,tt1632014,tt0460649
22988,Bar scene,tt1632015,tt0460649
22989,Ted's picture of Heller,tt1632015,tt0460649
22990,,tt1632015,tt0460649
22991,closing bar scene,tt1632015,tt0460649
21940,intro and ending,tt1640994,tt0460649
22986,plays during the wedding bride ending,tt1640994,tt0460649
22987,Ted goes after Royce,tt1640994,tt0460649
61305,Barney explains his plan to sleep with different women by pretending to be a cab driver.,tt1648494,tt0460649
7390,closing scene,tt1648494,tt0460649
23701,"Opening and Closing, basically while at the wedding",tt1701804,tt0460649
23702,When Marshall & Lily talk about disappointment on the steps (18:26),tt1701804,tt0460649
24962,"Moment with Barney & his mother (Instrumental); Sing by James, Barney & Sam",tt1713733,tt0460649
6724,The song that is played on the piano by Sam and James.,tt1713733,tt0460649
23922,"By the end of the chapter, when Ted reprends his speech, and the images show the gang ""unfinished"" stuff. (18:30)",tt1723669,tt0460649
24961,show opening,tt1723669,tt0460649
53557,Everytime that Marshall was running,tt1733369,tt0460649
90924,"Can be found on youtube by typing: Enjoy the ride Oswin Mackintosh
OR
Die Blaue Hymne Drachenfest 2011 - Enjoy the Ride von Oswin Mackintosh",tt1733369,tt0460649
24960,closing dance with Ted & Zoey,tt1737327,tt0460649
32797,(0:05) Strip club.,tt1737328,tt0460649
7390,(0:21) At the end.,tt1737328,tt0460649
24960,Zoey and Ted dance.,tt1757176,tt0460649
44410,Robin and her ex-bff Jessica Glitter sing this Song at the end in the Hoser Hut,tt1763611,tt0460649
85156,Barney makes his appearance by singing. Then Marshall joins in.,tt1777828,tt0460649
239871,"In the flashback scene, where the tap breaks and everyone gets free beer this is played shortly. (2:07)",tt1777828,tt0460649
46869,When lily and Marshall find out they're pregnant (00:47),tt1778997,tt0460649
34697,When Marshall and Lily are freaking out and trying to do everything for the baby in one night. (14:17),tt1778997,tt0460649
25832,"Closing Song as Lily & Marshall talk, Barney gives, Robin takes a new job (17:52)",tt1778997,tt0460649
58760,When robin announces that she will works for WWN,tt1778997,tt0460649
50310,Last scene of the episode. Lily tells Marshall his dad has passed away. (20:38),tt1795967,tt0460649
88490,"At the end, Lily tells Marshall that his father passed away.",tt1795967,tt0460649
72580,After Lily tells Marshall his Dad is dead.,tt1795967,tt0460649
26043,"(0:20) At the end, everyone calls their parents.",tt1795956,tt0460649
53084,(0:13) Ted tells Zoey that Lilly hates her.,tt1795957,tt0460649
76736,Marshall is in the car and he sees his father.,tt1795958,tt0460649
26662,"Barney sees Nora with her parents, and he walks away.",tt1795958,tt0460649
26367,(0:20) Zoey comes over to Ted's place with her overnight bag.,tt1795958,tt0460649
139171,(Flashback) (0:14) Marshall drives his dad; (0:19) Marshall sees his dad in the car.,tt1795958,tt0460649
80041,19.45 s,tt1795959,tt0460649
26367,"Ted opens the door, and starts kissing with Zoey",tt1795959,tt0460649
26662,"(0:18) At the end, Barney goes to the cafe.",tt1795960,tt0460649
27447,"(0:20) At the end, Barney and his dad Jerome.",tt1795961,tt0460649
10306,"(0:01); (0:04) Robin, Marshall and Barney’s high school goggles.",tt1795962,tt0460649
66063,(0:20) Lily and Robin are floating.,tt1795964,tt0460649
28275,(0:20) Lily and Robin are floating.,tt1795964,tt0460649
23701,Ending montage.,tt1795966,tt0460649
90924,Lily runs home to stop Marshall from eating poisoned soup.,tt1795966,tt0460649
44659,Punchy's Youtube video.,tt1982341,tt0460649
32046,(0:13) Barney and Robin dance at Punchy's wedding.,tt1982341,tt0460649
32062,"(0:20) At the Architect's ball, Ted sees Victoria.",tt2039807,tt0460649
138695,"At the end, Ted tells the part of the story he didn't tell the gang.",tt2039807,tt0460649
32225,"At the end, Ted tells the part of the story he didn't tell the gang.",tt2039807,tt0460649
32225,(0:19) Victoria gets on the bus.,tt2049132,tt0460649
44658,,tt2049132,tt0460649
32470,Barney sings to Nora,tt2049980,tt0460649
32872,(0:01) Robin and Kevin's breakfast date.,tt2071800,tt0460649
32853,(0:20) Marshall and Lily find out they are having a boy.,tt2072524,tt0460649
20205,(Flashback) The group fights.,tt2072524,tt0460649
198912,"Mid-episode, Nora sings to cheer up Barney.",tt2072525,tt0460649
55427,"At the end, Weird Al sings the first two lines.",tt2072525,tt0460649
33354,[On-screen performance] Barney enters the Halloween party dressed like Rocky.,tt2072526,tt0460649
42857,[Live cover version] (0:14) Barney enters the Halloween party dressed like Rocky.,tt2072526,tt0460649
33479,"(0:20) At the end, Barney and Robin outside and in the cab.",tt2094413,tt0460649
44408,"(0:06) On the boat, Barney and Robin dance with Nora and Kevin.",tt2102769,tt0460649
177291,(0:14) Nora's dad explains what true love is; Barney thinks about Robin.,tt2102769,tt0460649
33659,(0:20) At the end.,tt2102769,tt0460649
5242,(0:14) Barney thinking of Robin after Nora's father told her about love.,tt2102769,tt0460649
284062,(0:11),tt2121966,tt0460649
34461,"Near the end, Ted cheers up Robin.",tt2121966,tt0460649
47161,(0:18) Robin sits alone and her imaginary children fade away.,tt2121966,tt0460649
34615,,tt2121966,tt0460649
82027,Scott turns on the music inside Marshel's house.,tt2121966,tt0460649
53084,"Beginning, Marshall is visiting his dad’s grave to share a beer.",tt2157459,tt0460649
34646,"(0:19) At the end, Marshall remembers his dad and Lily's dad visiting.",tt2157459,tt0460649
43057,Ted and Barney sing at Puzzles.,tt2157459,tt0460649
24546,"(0:20) At the end, everybody eats pancakes.",tt2157457,tt0460649
219695,Lily and Marshall leave to Long Island.,tt2157457,tt0460649
32733,,tt2216757,tt0460649
35624,(0:03) Lily and Marshall's housewarming party.,tt2216757,tt0460649
17810,(0:12) Mr. Coots runs through the house on fire in a beekeeper suit.,tt2216757,tt0460649
35184,"Closing, Ted sits on the train; Ted and Robin on the roof.",tt2216759,tt0460649
216736,(0:13) Barney tells Ted how things didn't work out with Robin.,tt2212411,tt0460649
36216,"(0:19) At the end, Robin moves out; Ted leaves McLaren's to see everyone with Yellow Umbrellas.",tt2212411,tt0460649
35184,"On the roof top, Ted confesses to Robin.",tt2212411,tt0460649
12235,(0:19) Lily and Marshall walk into the empty apartment while reading Ted's letter.,tt2247489,tt0460649
39014,"(0:19) Marshall, Lilly, Barney and Quinn talk.",tt2265943,tt0460649
39141,Ted dances with Victoria at the wedding.,tt2265943,tt0460649
183217,Barney during the Broath.,tt2265943,tt0460649
43140,Every time the real future is shown,tt2336905,tt0460649
84576,When Marshall talks about that Lily has had a sex dream about someone else.,tt2346207,tt0460649
30770,"(0:26) At the end, the whole gang is with Marvin in a hospital.",tt2376743,tt0460649
20215,(Flashback) Lily steals a six pack with Marshall and Ted.,tt2376745,tt0460649
30770,,tt2376745,tt0460649
41773,"Ted and Victoria are in the car and they're holding hands, driving off into the sunset, at the end of the episode. (19:42)",tt2376745,tt0460649
5066,,tt2376745,tt0460649
51628,Ted thinks of Robin.,tt2252518,tt0460649
5066,"(0:18) At the end, Ted talks to Klaus; The mother stands on the platform as Ted leaves the wedding.",tt2252518,tt0460649
288780,"Opening, Ted sits in the station.",tt2252518,tt0460649
44492,(0:10) Barney and Quinn realize that they shouldn't go through with it; (0:20) Everyone apologizes to Barney for his prenup not working out.,tt2414774,tt0460649
44611,(0:19) At the end.,tt2428798,tt0460649
44658,Barney walks into the bar yelling he's single again and shooting a T-Shirt cannon.,tt2428798,tt0460649
49959,Victoria comes home and makes a fast mess while Nikolai Rimsky-Korsakov's classic plays over the short flashback,tt2428798,tt0460649
235732,"Lily hires her dad, Mickey to be Marvin's nanny.",tt2428798,tt0460649
45008,Barney's booty call phone rings at the bar,tt2428796,tt0460649
143097,Robin sits on the wrong bike.,tt2428796,tt0460649
45696,(0:18) Ted breaks up with Victoria in the bar.,tt2460610,tt0460649
88964,(0:20) Robin and Patrice's BFF fun day.,tt2460618,tt0460649
8579,(0:15) Marshall follows Lily's plan to win his Boss's trust back.,tt2460620,tt0460649
46335,Frog Lake video,tt2445770,tt0460649
46585,Robin’s hotel room music,tt2445770,tt0460649
46882,(0:17) Ted and Robin get themselves out of their own pit.,tt2556002,tt0460649
46883,,tt2556002,tt0460649
55429,Marshall and Lily sing their son to sleep.,tt2556008,tt0460649
59430,"(0:14) Robin goes up to the roof where she reads ""The Robin"".",tt2556008,tt0460649
49197,,tt2556008,tt0460649
46882,,tt2556008,tt0460649
46883,(0:19) Ted looking out the window of the new GNB buildng.,tt2556008,tt0460649
31769,(0:13) Ted recounts all the pain he had felt throughout the years.,tt2569148,tt0460649
47301,"(0:18) At the end, in the bar, in the subway and at the wedding.",tt2569148,tt0460649
47326,Ted and Lilly talk on the roof.,tt2569148,tt0460649
20926,,tt2569148,tt0460649
228590,(0:05) Robin talks about her mornings before getting engaged.,tt2630114,tt0460649
47544,"(0:19) At the end, MacLaren’s; Robin realizes the true power of an engagement ring and Barney goes to get her a drink.",tt2630114,tt0460649
44611,,tt2630114,tt0460649
42912,Not in this episode,tt2630114,tt0460649
49197,Robin discovers.,tt2630114,tt0460649
48047,,tt2654452,tt0460649
49197,,tt2654452,tt0460649
59430,,tt2654452,tt0460649
48841,Ted says what speech Marshall should tell Artillery Arthur.,tt2676388,tt0460649
87631,,tt2676388,tt0460649
49048,Ted says he's ready to settle down.,tt2676388,tt0460649
140898,,tt2676388,tt0460649
48920,"At the end, Barney has a colonial picture next to him.",tt2712100,tt0460649
50083,"(0:00) Beginning of the weekend, Barney's dream.",tt2668726,tt0460649
49048,(0:19) Ted sits on the street corner giving up the dating life and wants to settle down.,tt2668726,tt0460649
50310,Ted talks to his future wife,tt2777232,tt0460649
50016,Ted and Barney sing at the end of the episode.,tt2733014,tt0460649
50310,Ted (in his imagination) goes to The Mother's house and gives his speech.,tt2733014,tt0460649
58513,"All the Teds and Barneys sit together in the booth, just before the credits.",tt2733014,tt0460649
26662,Ted realizes he is by himself and goes to visit his future wife.,tt2733014,tt0460649
87747,Marshall and Robin's dance off,tt2733014,tt0460649
20205,"Ted asks Liddy to remove the coat and she overreacts because of Ted's ""stink""",tt2815916,tt0460649
266833,"Zabka, the karate kid appears.",tt2847436,tt0460649
51159,Playbook sections.,tt2847436,tt0460649
51425,(0:20) Ted and Robin at the end.,tt2795770,tt0460649
58325,,tt2795770,tt0460649
51628,(0:18) Everyone from the group is headed to Farhampton for Barney's and Robin's wedding.,tt2861788,tt0460649
58199,"(0:20) At the end, Ted talks to Lily and Marshal at the airport; Barney and Robin go to the wedding.",tt2802532,tt0460649
249964,"In the car, Barney and Robin talk.",tt2802532,tt0460649
58201,"(0:17) At the end, Ted talks to the mother.",tt3040972,tt0460649
58199,,tt3040972,tt0460649
50310,Lily lectures Ted,tt3040980,tt0460649
61771,Last scene in beach chairs.,tt3113690,tt0460649
58930,Marshal describing pizza,tt3212666,tt0460649
58931,,tt3212666,tt0460649
141726,,tt3268352,tt0460649
20215,Marshall decides to choose the music he wants to play in the car.,tt3268356,tt0460649
22981,(0:19) End montage at the Lighthouse with Ted and the mother.,tt3268356,tt0460649
60170,(0:16) Barney follows the mother out of the chemist.,tt3247720,tt0460649
60158,"(0:19) End montage, after talking to the mother, Barney realizes he wants to be with Robin.",tt3247720,tt0460649
260093,(0:01) [Instrumental version] Ted imagines running from the Globetrotters game and telling Robin they were meant to be together.,tt3247720,tt0460649
50310,Ted points out to Robin that she is eating olives.,tt3247720,tt0460649
